Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address
144221,AA Batteries (4-pack),1,3.84,01/06/19 18:09,"341 4th St, San Francisco, CA 94016"
144222,ThinkPad Laptop,1,999.99,01/29/19 13:53,"740 8th St, Seattle, WA 98101"
144223,Wired Headphones,1,11.99,01/17/19 20:24,"344 12th St, Los Angeles, CA 90001"
144224,AAA Batteries (4-pack),1,2.99,01/10/19 14:53,"226 Walnut St, New York City, NY 10001"
144225,27in 4K Gaming Monitor,1,389.99,01/29/19 13:51,"515 Hickory St, Atlanta, GA 30301"
144226,AA Batteries (4-pack),4,3.84,01/09/19 22:16,"679 Jackson St, San Francisco, CA 94016"
144227,Lightning Charging Cable,1,14.95,01/19/19 20:21,"857 Cedar St, Atlanta, GA 30301"
144228,Lightning Charging Cable,1,14.95,01/04/19 11:38,"470 Spruce St, San Francisco, CA 94016"
144229,Bose SoundSport Headphones,1,99.99,01/07/19 21:27,"957 Main St, San Francisco, CA 94016"
144230,Apple Airpods Headphones,1,150,01/15/19 07:26,"803 Sunset St, Atlanta, GA 30301"
144231,Wired Headphones,2,11.99,01/07/19 13:31,"482 Park St, Los Angeles, CA 90001"
144232,Bose SoundSport Headphones,1,99.99,01/21/19 22:37,"321 Johnson St, San Francisco, CA 94016"
144233,AAA Batteries (4-pack),2,2.99,01/19/19 16:42,"614 Adams St, San Francisco, CA 94016"
144234,27in 4K Gaming Monitor,1,389.99,01/09/19 08:29,"795 6th St, Boston, MA 02215"
144235,27in FHD Monitor,1,149.99,01/06/19 18:39,"821 Forest St, Portland, ME 04101"
144236,Google Phone,1,600,01/04/19 01:58,"946 4th St, Portland, ME 04101"
144237,Apple Airpods Headphones,1,150,01/05/19 13:58,"353 Elm St, Los Angeles, CA 90001"
144238,Wired Headphones,1,11.99,01/26/19 16:02,"268 South St, San Francisco, CA 94016"
144239,Lightning Charging Cable,1,14.95,01/22/19 13:27,"44 Church St, Portland, ME 04101"
144240,Wired Headphones,1,11.99,01/23/19 11:47,"890 Madison St, San Francisco, CA 94016"
144241,AAA Batteries (4-pack),1,2.99,01/09/19 21:02,"609 12th St, Dallas, TX 75001"
144242,Bose SoundSport Headphones,1,99.99,01/16/19 13:29,"1 Maple St, Dallas, TX 75001"
144243,AAA Batteries (4-pack),1,2.99,01/06/19 18:53,"566 South St, New York City, NY 10001"
144244,AA Batteries (4-pack),1,3.84,01/01/19 16:13,"663 Main St, San Francisco, CA 94016"
144245,iPhone,1,700,01/28/19 10:11,"84 Church St, New York City, NY 10001"
144246,Flatscreen TV,1,300,01/09/19 00:03,"703 Willow St, Boston, MA 02215"
144247,AA Batteries (4-pack),1,3.84,01/14/19 22:26,"686 Walnut St, San Francisco, CA 94016"
144248,AA Batteries (4-pack),1,3.84,01/06/19 12:59,"227 Cherry St, Dallas, TX 75001"
144249,Wired Headphones,1,11.99,01/05/19 19:48,"138 12th St, San Francisco, CA 94016"
144250,iPhone,1,700,01/25/19 01:14,"811 Highland St, Austin, TX 73301"
144251,USB-C Charging Cable,1,11.95,01/05/19 10:00,"845 Washington St, Dallas, TX 75001"
144252,Lightning Charging Cable,2,14.95,01/17/19 10:40,"937 Lincoln St, San Francisco, CA 94016"
144253,AAA Batteries (4-pack),4,2.99,01/31/19 09:20,"827 11th St, San Francisco, CA 94016"
144254,27in 4K Gaming Monitor,1,389.99,01/15/19 15:59,"280 Highland St, Los Angeles, CA 90001"
144255,Bose SoundSport Headphones,1,99.99,01/29/19 21:01,"715 Hill St, San Francisco, CA 94016"
144256,USB-C Charging Cable,1,11.95,01/20/19 22:34,"277 5th St, Dallas, TX 75001"
144257,AA Batteries (4-pack),1,3.84,01/24/19 16:21,"672 Pine St, San Francisco, CA 94016"
144258,ThinkPad Laptop,1,999.99,01/21/19 09:01,"860 Willow St, Los Angeles, CA 90001"
144259,34in Ultrawide Monitor,1,379.99,01/03/19 20:41,"10 Park St, San Francisco, CA 94016"
144260,AAA Batteries (4-pack),3,2.99,01/03/19 13:46,"176 Forest St, Dallas, TX 75001"
144261,AA Batteries (4-pack),1,3.84,01/02/19 17:49,"793 Walnut St, Boston, MA 02215"
144262,Wired Headphones,1,11.99,01/20/19 08:14,"794 10th St, Austin, TX 73301"
144263,Lightning Charging Cable,1,14.95,01/07/19 12:00,"184 Cedar St, Seattle, WA 98101"
144264,ThinkPad Laptop,1,999.99,01/24/19 18:11,"299 Meadow St, New York City, NY 10001"
144265,AA Batteries (4-pack),1,3.84,01/18/19 18:35,"202 Highland St, Los Angeles, CA 90001"
144266,AAA Batteries (4-pack),5,2.99,01/19/19 15:05,"270 Church St, Portland, OR 97035"
144267,20in Monitor,1,109.99,01/07/19 16:18,"738 4th St, San Francisco, CA 94016"
144268,Bose SoundSport Headphones,1,99.99,01/20/19 16:53,"437 1st St, Dallas, TX 75001"
144269,27in 4K Gaming Monitor,1,389.99,01/02/19 10:08,"332 4th St, San Francisco, CA 94016"
144270,AAA Batteries (4-pack),1,2.99,01/21/19 22:06,"454 Meadow St, San Francisco, CA 94016"
144271,USB-C Charging Cable,1,11.95,01/13/19 00:40,"532 Lincoln St, San Francisco, CA 94016"
144272,Lightning Charging Cable,2,14.95,01/07/19 15:39,"823 7th St, Dallas, TX 75001"
144273,USB-C Charging Cable,1,11.95,01/13/19 21:18,"299 Center St, San Francisco, CA 94016"
144274,Google Phone,1,600,01/16/19 10:01,"163 Elm St, Portland, OR 97035"
144275,34in Ultrawide Monitor,1,379.99,01/05/19 17:13,"285 Main St, San Francisco, CA 94016"
144276,Wired Headphones,1,11.99,01/23/19 18:40,"504 Madison St, Los Angeles, CA 90001"
144277,Lightning Charging Cable,1,14.95,01/03/19 16:28,"600 Madison St, Los Angeles, CA 90001"
144277,Wired Headphones,1,11.99,01/03/19 16:28,"600 Madison St, Los Angeles, CA 90001"
144278,USB-C Charging Cable,2,11.95,01/07/19 22:54,"881 South St, Portland, OR 97035"
144279,Wired Headphones,1,11.99,01/01/19 12:05,"617 Spruce St, Dallas, TX 75001"
144280,USB-C Charging Cable,1,11.95,01/14/19 17:06,"166 Lincoln St, Portland, OR 97035"
144281,Lightning Charging Cable,1,14.95,01/02/19 12:14,"744 Cedar St, Atlanta, GA 30301"
144281,AA Batteries (4-pack),1,3.84,01/02/19 12:14,"744 Cedar St, Atlanta, GA 30301"
144282,USB-C Charging Cable,1,11.95,01/25/19 12:09,"308 13th St, Atlanta, GA 30301"
144283,ThinkPad Laptop,1,999.99,01/07/19 12:32,"869 Jackson St, Atlanta, GA 30301"
144284,Wired Headphones,1,11.99,01/01/19 09:47,"113 14th St, San Francisco, CA 94016"
144285,AAA Batteries (4-pack),1,2.99,01/30/19 20:52,"331 4th St, Los Angeles, CA 90001"
144286,iPhone,1,700,01/16/19 15:53,"653 Lakeview St, Los Angeles, CA 90001"
144286,Apple Airpods Headphones,1,150,01/16/19 15:53,"653 Lakeview St, Los Angeles, CA 90001"
144287,Lightning Charging Cable,1,14.95,01/18/19 13:02,"710 Chestnut St, San Francisco, CA 94016"
144288,USB-C Charging Cable,1,11.95,01/22/19 22:53,"167 Willow St, Portland, OR 97035"
144289,Lightning Charging Cable,1,14.95,01/01/19 15:20,"371 6th St, Atlanta, GA 30301"
144290,USB-C Charging Cable,1,11.95,01/22/19 18:24,"56 Willow St, New York City, NY 10001"
144291,LG Washing Machine,1,600.0,01/28/19 12:06,"704 Park St, Boston, MA 02215"
144292,AAA Batteries (4-pack),1,2.99,01/17/19 11:33,"142 South St, New York City, NY 10001"
144293,Apple Airpods Headphones,1,150,01/12/19 15:42,"228 Willow St, Los Angeles, CA 90001"
144294,27in FHD Monitor,1,149.99,01/20/19 18:12,"523 Pine St, Atlanta, GA 30301"
144295,USB-C Charging Cable,1,11.95,01/07/19 10:31,"124 Center St, San Francisco, CA 94016"
144296,Apple Airpods Headphones,1,150,01/26/19 20:08,"263 Church St, Boston, MA 02215"
144297,Flatscreen TV,1,300,01/26/19 10:10,"645 Highland St, Dallas, TX 75001"
144298,AAA Batteries (4-pack),1,2.99,01/03/19 21:50,"589 Dogwood St, New York City, NY 10001"
144299,Bose SoundSport Headphones,1,99.99,01/17/19 14:49,"851 7th St, New York City, NY 10001"
144300,Wired Headphones,1,11.99,01/02/19 22:32,"288 Lake St, Boston, MA 02215"
144301,USB-C Charging Cable,1,11.95,01/19/19 14:19,"526 Pine St, Los Angeles, CA 90001"
144302,Wired Headphones,1,11.99,01/28/19 22:30,"963 Spruce St, San Francisco, CA 94016"
144303,AAA Batteries (4-pack),1,2.99,01/02/19 18:06,"862 Park St, San Francisco, CA 94016"
144304,34in Ultrawide Monitor,1,379.99,01/17/19 15:17,"782 Cherry St, San Francisco, CA 94016"
144305,Flatscreen TV,1,300,01/20/19 18:57,"296 10th St, Boston, MA 02215"
144306,34in Ultrawide Monitor,1,379.99,01/10/19 04:52,"381 7th St, Boston, MA 02215"
144307,AAA Batteries (4-pack),1,2.99,01/27/19 12:04,"479 1st St, Los Angeles, CA 90001"
144308,USB-C Charging Cable,1,11.95,01/19/19 12:08,"263 7th St, New York City, NY 10001"
144309,Apple Airpods Headphones,1,150,01/27/19 18:58,"243 Sunset St, Los Angeles, CA 90001"
144310,AAA Batteries (4-pack),1,2.99,01/26/19 21:21,"116 1st St, San Francisco, CA 94016"
144311,Wired Headphones,1,11.99,01/13/19 20:46,"830 11th St, Boston, MA 02215"
144312,20in Monitor,1,109.99,01/17/19 18:09,"274 Forest St, San Francisco, CA 94016"
144313,Bose SoundSport Headphones,1,99.99,01/17/19 21:50,"317 West St, New York City, NY 10001"
144314,Apple Airpods Headphones,1,150,01/11/19 08:53,"742 1st St, Dallas, TX 75001"
144315,AAA Batteries (4-pack),3,2.99,01/21/19 12:40,"724 Walnut St, Atlanta, GA 30301"
144316,Bose SoundSport Headphones,1,99.99,01/10/19 13:44,"527 Chestnut St, Boston, MA 02215"
144317,USB-C Charging Cable,1,11.95,01/03/19 11:38,"166 10th St, Seattle, WA 98101"
144318,27in FHD Monitor,1,149.99,01/23/19 21:22,"939 Maple St, Boston, MA 02215"
144319,AAA Batteries (4-pack),1,2.99,01/04/19 13:58,"136 Church St, Boston, MA 02215"
144320,AAA Batteries (4-pack),1,2.99,01/03/19 16:22,"980 6th St, Boston, MA 02215"
144321,AAA Batteries (4-pack),1,2.99,01/10/19 01:01,"918 Park St, Portland, OR 97035"
144322,AA Batteries (4-pack),1,3.84,01/19/19 10:20,"320 8th St, Portland, OR 97035"
144323,USB-C Charging Cable,1,11.95,01/15/19 16:32,"745 10th St, Austin, TX 73301"
144324,34in Ultrawide Monitor,1,379.99,01/17/19 21:45,"103 Lincoln St, Atlanta, GA 30301"
144325,Flatscreen TV,1,300,01/26/19 13:23,"552 Jefferson St, New York City, NY 10001"
144326,AAA Batteries (4-pack),1,2.99,01/28/19 20:31,"746 Ridge St, Portland, OR 97035"
144327,27in FHD Monitor,1,149.99,01/12/19 13:40,"377 14th St, San Francisco, CA 94016"
144328,Bose SoundSport Headphones,2,99.99,01/09/19 11:15,"855 6th St, San Francisco, CA 94016"
144329,USB-C Charging Cable,1,11.95,01/13/19 20:20,"54 South St, Boston, MA 02215"
144330,USB-C Charging Cable,1,11.95,01/24/19 10:48,"376 Willow St, Portland, OR 97035"
144331,27in FHD Monitor,1,149.99,01/23/19 21:25,"663 8th St, Seattle, WA 98101"
144332,AAA Batteries (4-pack),1,2.99,01/08/19 12:27,"338 Lakeview St, Los Angeles, CA 90001"
144333,USB-C Charging Cable,1,11.95,01/20/19 12:47,"488 Lincoln St, San Francisco, CA 94016"
144334,Macbook Pro Laptop,1,1700,01/19/19 12:04,"235 Madison St, Seattle, WA 98101"
144335,AAA Batteries (4-pack),3,2.99,01/28/19 11:20,"992 6th St, Los Angeles, CA 90001"
144336,Bose SoundSport Headphones,1,99.99,01/30/19 19:38,"64 Adams St, Seattle, WA 98101"
144337,ThinkPad Laptop,1,999.99,01/09/19 08:41,"21 9th St, Los Angeles, CA 90001"
144338,AAA Batteries (4-pack),4,2.99,01/01/19 22:25,"216 Hickory St, Los Angeles, CA 90001"
144339,Vareebadd Phone,1,400,01/29/19 09:17,"290 Johnson St, Atlanta, GA 30301"
144339,Wired Headphones,1,11.99,01/29/19 09:17,"290 Johnson St, Atlanta, GA 30301"
144340,Macbook Pro Laptop,1,1700,01/19/19 11:05,"137 Jackson St, San Francisco, CA 94016"
144341,AA Batteries (4-pack),4,3.84,01/11/19 18:28,"314 Center St, New York City, NY 10001"
144342,27in 4K Gaming Monitor,1,389.99,01/22/19 18:29,"566 Walnut St, Atlanta, GA 30301"
144343,Lightning Charging Cable,2,14.95,01/07/19 15:52,"989 Johnson St, San Francisco, CA 94016"
144344,AA Batteries (4-pack),1,3.84,01/13/19 15:44,"995 Park St, Dallas, TX 75001"
144345,Google Phone,1,600,01/27/19 15:57,"160 Madison St, New York City, NY 10001"
144346,Lightning Charging Cable,1,14.95,01/17/19 09:29,"303 2nd St, New York City, NY 10001"
144346,Wired Headphones,2,11.99,01/17/19 09:29,"303 2nd St, New York City, NY 10001"
144347,USB-C Charging Cable,1,11.95,01/19/19 18:50,"79 12th St, Atlanta, GA 30301"
144348,Wired Headphones,1,11.99,01/31/19 00:55,"825 Walnut St, San Francisco, CA 94016"
144349,USB-C Charging Cable,1,11.95,01/10/19 11:44,"840 Walnut St, Dallas, TX 75001"
144350,AAA Batteries (4-pack),2,2.99,01/07/19 18:22,"656 4th St, Portland, OR 97035"
144351,AAA Batteries (4-pack),1,2.99,01/26/19 22:56,"564 Willow St, San Francisco, CA 94016"
144352,Lightning Charging Cable,1,14.95,01/28/19 09:22,"139 Hickory St, San Francisco, CA 94016"
144353,AAA Batteries (4-pack),2,2.99,01/11/19 11:05,"725 Jefferson St, Boston, MA 02215"
144354,Macbook Pro Laptop,1,1700,01/30/19 07:12,"763 Spruce St, Los Angeles, CA 90001"
144355,Lightning Charging Cable,1,14.95,01/15/19 20:47,"195 Cedar St, San Francisco, CA 94016"
144356,Apple Airpods Headphones,1,150,01/30/19 09:36,"831 9th St, Portland, OR 97035"
144357,USB-C Charging Cable,1,11.95,01/13/19 20:19,"947 Meadow St, San Francisco, CA 94016"
144358,Lightning Charging Cable,1,14.95,01/19/19 11:49,"721 Sunset St, San Francisco, CA 94016"
144359,Apple Airpods Headphones,1,150,01/17/19 11:04,"313 4th St, Austin, TX 73301"
144360,USB-C Charging Cable,1,11.95,01/04/19 13:30,"285 7th St, San Francisco, CA 94016"
144361,Bose SoundSport Headphones,1,99.99,01/23/19 10:33,"374 Forest St, Los Angeles, CA 90001"
144362,AAA Batteries (4-pack),1,2.99,01/23/19 21:44,"648 Maple St, Atlanta, GA 30301"
144363,AAA Batteries (4-pack),1,2.99,01/13/19 21:49,"180 Elm St, Dallas, TX 75001"
144364,AA Batteries (4-pack),1,3.84,01/11/19 20:19,"238 River St, San Francisco, CA 94016"
144365,Wired Headphones,1,11.99,01/06/19 21:06,"2 Hickory St, Atlanta, GA 30301"
144366,AAA Batteries (4-pack),3,2.99,01/14/19 12:15,"570 Jackson St, Atlanta, GA 30301"
144367,Wired Headphones,1,11.99,01/08/19 11:38,"716 Meadow St, San Francisco, CA 94016"
144368,Wired Headphones,1,11.99,01/23/19 17:49,"189 North St, New York City, NY 10001"
144369,AAA Batteries (4-pack),1,2.99,01/26/19 09:07,"166 Cherry St, Seattle, WA 98101"
144370,Wired Headphones,1,11.99,01/08/19 10:16,"951 Lakeview St, Seattle, WA 98101"
144371,Wired Headphones,1,11.99,01/05/19 08:25,"674 Highland St, New York City, NY 10001"
144372,20in Monitor,1,109.99,01/22/19 12:26,"90 Ridge St, New York City, NY 10001"
144373,Google Phone,1,600,01/22/19 21:31,"385 11th St, Atlanta, GA 30301"
144374,Bose SoundSport Headphones,1,99.99,01/31/19 20:47,"467 Jefferson St, Seattle, WA 98101"
144375,Wired Headphones,2,11.99,01/01/19 19:51,"757 Ridge St, Boston, MA 02215"
144376,Apple Airpods Headphones,1,150,01/04/19 13:06,"416 Adams St, Portland, OR 97035"
144377,AA Batteries (4-pack),1,3.84,01/28/19 19:50,"66 13th St, Los Angeles, CA 90001"
144378,USB-C Charging Cable,1,11.95,01/25/19 19:06,"363 Center St, New York City, NY 10001"
144379,Lightning Charging Cable,1,14.95,01/10/19 13:38,"538 Hill St, Dallas, TX 75001"
144380,27in 4K Gaming Monitor,1,389.99,01/07/19 23:23,"805 9th St, Los Angeles, CA 90001"
144381,USB-C Charging Cable,1,11.95,01/15/19 21:18,"322 Hickory St, Los Angeles, CA 90001"
144382,AA Batteries (4-pack),1,3.84,01/02/19 19:45,"437 Highland St, New York City, NY 10001"
144383,ThinkPad Laptop,1,999.99,01/21/19 15:31,"187 Forest St, San Francisco, CA 94016"
144384,USB-C Charging Cable,1,11.95,01/15/19 11:40,"391 14th St, New York City, NY 10001"
144385,Bose SoundSport Headphones,1,99.99,01/21/19 15:30,"765 Chestnut St, Boston, MA 02215"
144386,Bose SoundSport Headphones,1,99.99,01/31/19 17:42,"191 4th St, New York City, NY 10001"
144387,20in Monitor,1,109.99,01/17/19 08:54,"171 6th St, New York City, NY 10001"
144388,Macbook Pro Laptop,1,1700,01/17/19 13:31,"633 6th St, Dallas, TX 75001"
144389,Google Phone,1,600,01/04/19 21:38,"613 Wilson St, Boston, MA 02215"
144390,Lightning Charging Cable,1,14.95,01/05/19 19:01,"311 Jefferson St, San Francisco, CA 94016"
144390,27in 4K Gaming Monitor,1,389.99,01/05/19 19:01,"311 Jefferson St, San Francisco, CA 94016"
144391,20in Monitor,1,109.99,01/11/19 19:47,"749 Washington St, Portland, ME 04101"
144392,AA Batteries (4-pack),2,3.84,01/31/19 08:48,"349 4th St, Boston, MA 02215"
144393,27in 4K Gaming Monitor,1,389.99,01/14/19 20:21,"713 Jefferson St, Los Angeles, CA 90001"
144394,USB-C Charging Cable,1,11.95,01/16/19 09:36,"203 Church St, Los Angeles, CA 90001"
144395,USB-C Charging Cable,1,11.95,01/22/19 17:04,"676 North St, Portland, OR 97035"
144396,AAA Batteries (4-pack),1,2.99,01/21/19 19:36,"26 Forest St, Los Angeles, CA 90001"
144397,Lightning Charging Cable,1,14.95,01/05/19 16:44,"808 Maple St, Dallas, TX 75001"
144398,USB-C Charging Cable,1,11.95,01/15/19 13:11,"84 Madison St, San Francisco, CA 94016"
144399,Macbook Pro Laptop,1,1700,01/06/19 10:46,"261 5th St, San Francisco, CA 94016"
144400,34in Ultrawide Monitor,1,379.99,01/28/19 17:10,"828 Wilson St, Boston, MA 02215"
144401,iPhone,1,700,01/26/19 02:32,"706 Highland St, Seattle, WA 98101"
144402,Lightning Charging Cable,1,14.95,01/19/19 14:00,"582 Cherry St, San Francisco, CA 94016"
144403,Wired Headphones,1,11.99,01/11/19 14:37,"556 Highland St, San Francisco, CA 94016"
144404,USB-C Charging Cable,1,11.95,01/16/19 11:24,"293 Lakeview St, Boston, MA 02215"
144405,Wired Headphones,2,11.99,01/04/19 11:18,"723 South St, Los Angeles, CA 90001"
144406,Apple Airpods Headphones,1,150,01/29/19 08:16,"954 Lake St, San Francisco, CA 94016"
144407,Bose SoundSport Headphones,1,99.99,01/19/19 00:13,"874 Walnut St, Los Angeles, CA 90001"
144408,27in FHD Monitor,1,149.99,01/24/19 14:32,"456 Johnson St, San Francisco, CA 94016"
144409,27in FHD Monitor,1,149.99,01/18/19 10:40,"295 Lincoln St, Boston, MA 02215"
144410,Lightning Charging Cable,2,14.95,01/25/19 11:16,"505 6th St, Dallas, TX 75001"
144411,Lightning Charging Cable,1,14.95,01/24/19 10:10,"520 Meadow St, Dallas, TX 75001"
144412,Bose SoundSport Headphones,1,99.99,01/08/19 22:50,"674 Walnut St, Los Angeles, CA 90001"
144413,USB-C Charging Cable,1,11.95,01/31/19 23:16,"985 Madison St, San Francisco, CA 94016"
144414,Apple Airpods Headphones,1,150,01/24/19 08:17,"547 Hill St, Seattle, WA 98101"
144415,USB-C Charging Cable,1,11.95,01/08/19 14:38,"963 Washington St, San Francisco, CA 94016"
144416,27in 4K Gaming Monitor,1,389.99,01/30/19 15:38,"714 Willow St, Portland, OR 97035"
144417,Lightning Charging Cable,1,14.95,01/03/19 22:45,"984 Spruce St, San Francisco, CA 94016"
144418,Macbook Pro Laptop,1,1700,01/17/19 10:23,"22 2nd St, New York City, NY 10001"
144419,Bose SoundSport Headphones,1,99.99,01/28/19 19:06,"324 Maple St, Atlanta, GA 30301"
144420,AA Batteries (4-pack),1,3.84,01/17/19 22:39,"731 6th St, San Francisco, CA 94016"
144421,USB-C Charging Cable,2,11.95,01/19/19 10:12,"644 Forest St, Portland, ME 04101"
144422,Bose SoundSport Headphones,1,99.99,01/11/19 21:33,"985 Church St, Los Angeles, CA 90001"
144423,AA Batteries (4-pack),1,3.84,01/22/19 00:38,"52 Jackson St, Los Angeles, CA 90001"
144424,AAA Batteries (4-pack),1,2.99,01/11/19 11:46,"547 Lake St, Boston, MA 02215"
144425,AA Batteries (4-pack),1,3.84,01/12/19 18:01,"147 Washington St, San Francisco, CA 94016"
144426,Wired Headphones,1,11.99,01/24/19 17:23,"2 10th St, San Francisco, CA 94016"
144427,AAA Batteries (4-pack),1,2.99,01/05/19 00:59,"258 Wilson St, Austin, TX 73301"
144428,27in 4K Gaming Monitor,1,389.99,01/21/19 10:51,"177 Sunset St, San Francisco, CA 94016"
144429,USB-C Charging Cable,1,11.95,01/23/19 22:53,"801 Highland St, New York City, NY 10001"
144430,27in 4K Gaming Monitor,1,389.99,01/24/19 13:52,"24 7th St, Los Angeles, CA 90001"
144431,AA Batteries (4-pack),2,3.84,01/20/19 13:45,"260 Maple St, Boston, MA 02215"
144432,USB-C Charging Cable,1,11.95,01/07/19 20:40,"981 Lakeview St, San Francisco, CA 94016"
144433,AA Batteries (4-pack),1,3.84,01/22/19 21:05,"318 Maple St, San Francisco, CA 94016"
144434,AAA Batteries (4-pack),1,2.99,01/01/19 06:41,"293 Sunset St, New York City, NY 10001"
144435,Lightning Charging Cable,1,14.95,01/02/19 21:42,"530 Park St, San Francisco, CA 94016"
144436,27in FHD Monitor,1,149.99,01/06/19 09:28,"947 River St, Seattle, WA 98101"
144437,AAA Batteries (4-pack),1,2.99,01/04/19 08:36,"208 Forest St, New York City, NY 10001"
144438,Vareebadd Phone,1,400,01/17/19 20:43,"459 2nd St, San Francisco, CA 94016"
144439,Bose SoundSport Headphones,1,99.99,01/22/19 20:35,"83 Church St, Austin, TX 73301"
144440,20in Monitor,1,109.99,01/04/19 08:25,"349 Park St, Boston, MA 02215"
144441,Wired Headphones,1,11.99,01/26/19 00:05,"121 Park St, Dallas, TX 75001"
144442,Wired Headphones,1,11.99,01/15/19 12:43,"138 Madison St, New York City, NY 10001"
144443,USB-C Charging Cable,1,11.95,01/12/19 13:11,"865 Sunset St, Los Angeles, CA 90001"
144444,AAA Batteries (4-pack),2,2.99,01/08/19 17:35,"379 Walnut St, Boston, MA 02215"
144445,USB-C Charging Cable,1,11.95,01/05/19 19:08,"768 South St, Boston, MA 02215"
144446,USB-C Charging Cable,1,11.95,01/10/19 09:22,"532 Johnson St, Los Angeles, CA 90001"
144447,Flatscreen TV,1,300,01/14/19 17:39,"915 13th St, Boston, MA 02215"
144448,Wired Headphones,2,11.99,01/04/19 16:02,"449 Johnson St, Los Angeles, CA 90001"
144449,AAA Batteries (4-pack),2,2.99,01/18/19 12:40,"164 11th St, Boston, MA 02215"
144450,Flatscreen TV,1,300,01/05/19 19:09,"840 Meadow St, Dallas, TX 75001"
144451,ThinkPad Laptop,1,999.99,01/17/19 20:30,"947 Adams St, New York City, NY 10001"
144452,Lightning Charging Cable,2,14.95,01/22/19 18:35,"850 North St, Los Angeles, CA 90001"
144453,AAA Batteries (4-pack),1,2.99,01/30/19 14:35,"753 Main St, Dallas, TX 75001"
144454,Lightning Charging Cable,1,14.95,01/28/19 01:23,"525 Madison St, Austin, TX 73301"
144455,AAA Batteries (4-pack),2,2.99,01/27/19 20:14,"301 Forest St, San Francisco, CA 94016"
144456,20in Monitor,1,109.99,01/05/19 07:51,"337 Lakeview St, Seattle, WA 98101"
144457,Bose SoundSport Headphones,1,99.99,01/03/19 12:05,"148 Main St, Dallas, TX 75001"
144458,Wired Headphones,1,11.99,01/06/19 23:46,"692 North St, Austin, TX 73301"
144459,AA Batteries (4-pack),1,3.84,01/20/19 12:21,"912 Hill St, San Francisco, CA 94016"
144460,27in FHD Monitor,1,149.99,01/07/19 17:27,"270 Sunset St, Boston, MA 02215"
144461,Bose SoundSport Headphones,1,99.99,01/05/19 20:55,"666 Center St, New York City, NY 10001"
144462,27in FHD Monitor,1,149.99,01/28/19 15:39,"984 River St, San Francisco, CA 94016"
144463,Bose SoundSport Headphones,1,99.99,01/04/19 19:47,"682 Wilson St, Los Angeles, CA 90001"
144464,iPhone,1,700,01/12/19 19:27,"205 Chestnut St, Atlanta, GA 30301"
144465,Wired Headphones,1,11.99,01/12/19 19:33,"546 5th St, New York City, NY 10001"
144466,Wired Headphones,1,11.99,01/26/19 10:50,"564 13th St, Portland, ME 04101"
144467,Vareebadd Phone,1,400,01/01/19 21:11,"313 13th St, Dallas, TX 75001"
144467,Bose SoundSport Headphones,1,99.99,01/01/19 21:11,"313 13th St, Dallas, TX 75001"
144468,iPhone,1,700,01/03/19 10:03,"264 Hill St, Portland, OR 97035"
144468,Lightning Charging Cable,1,14.95,01/03/19 10:03,"264 Hill St, Portland, OR 97035"
144469,Wired Headphones,1,11.99,01/24/19 15:21,"681 Lakeview St, Portland, OR 97035"
144470,Google Phone,1,600,01/15/19 17:28,"862 Willow St, San Francisco, CA 94016"
144471,AA Batteries (4-pack),3,3.84,01/06/19 11:45,"676 Ridge St, Atlanta, GA 30301"
144472,ThinkPad Laptop,1,999.99,01/22/19 14:06,"754 River St, Los Angeles, CA 90001"
144473,Wired Headphones,1,11.99,01/12/19 23:17,"797 1st St, San Francisco, CA 94016"
144474,Bose SoundSport Headphones,1,99.99,01/19/19 16:19,"421 West St, Atlanta, GA 30301"
144475,USB-C Charging Cable,1,11.95,01/18/19 13:59,"624 Wilson St, Los Angeles, CA 90001"
144476,Wired Headphones,1,11.99,01/03/19 11:53,"819 Meadow St, New York City, NY 10001"
144477,Apple Airpods Headphones,1,150,01/12/19 15:10,"750 Pine St, San Francisco, CA 94016"
144478,Bose SoundSport Headphones,1,99.99,01/19/19 21:59,"279 South St, New York City, NY 10001"
144479,34in Ultrawide Monitor,1,379.99,01/14/19 10:46,"669 2nd St, Portland, OR 97035"
144480,Google Phone,1,600,01/23/19 13:26,"769 7th St, Atlanta, GA 30301"
144480,USB-C Charging Cable,1,11.95,01/23/19 13:26,"769 7th St, Atlanta, GA 30301"
144481,AA Batteries (4-pack),2,3.84,01/24/19 16:00,"861 11th St, Atlanta, GA 30301"
144482,Bose SoundSport Headphones,1,99.99,01/07/19 09:26,"745 Spruce St, San Francisco, CA 94016"
144483,Wired Headphones,1,11.99,01/10/19 12:02,"399 2nd St, San Francisco, CA 94016"
144484,20in Monitor,1,109.99,01/10/19 16:02,"402 South St, Boston, MA 02215"
144485,Lightning Charging Cable,1,14.95,01/02/19 07:46,"99 Elm St, Dallas, TX 75001"
144486,27in FHD Monitor,1,149.99,01/29/19 15:44,"21 Cedar St, Boston, MA 02215"
144487,Apple Airpods Headphones,1,150,01/30/19 08:50,"815 6th St, San Francisco, CA 94016"
144488,Apple Airpods Headphones,1,150,01/22/19 09:06,"265 Forest St, Atlanta, GA 30301"
144489,iPhone,1,700,01/23/19 22:09,"309 2nd St, Los Angeles, CA 90001"
144490,AA Batteries (4-pack),2,3.84,01/07/19 22:54,"858 Meadow St, Boston, MA 02215"
