Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address
172520,Bose SoundSport Headphones,1,99.99,03/07/19 14:34,"482 North St, Boston, MA 02215"
172521,AA Batteries (4-pack),1,3.84,03/13/19 17:38,"205 Washington St, Los Angeles, CA 90001"
172522,Wired Headphones,1,11.99,03/16/19 20:40,"834 Maple St, Austin, TX 73301"
172523,USB-C Charging Cable,1,11.95,03/13/19 09:17,"769 Church St, New York City, NY 10001"
172524,Apple Airpods Headphones,1,150,03/06/19 17:29,"775 Center St, Austin, TX 73301"
172525,AA Batteries (4-pack),1,3.84,03/18/19 19:39,"773 13th St, Portland, ME 04101"
172526,Lightning Charging Cable,1,14.95,03/14/19 12:58,"517 Washington St, Atlanta, GA 30301"
172527,Wired Headphones,1,11.99,03/11/19 16:36,"9 Highland St, Seattle, WA 98101"
172528,AA Batteries (4-pack),1,3.84,03/27/19 20:38,"387 Forest St, Los Angeles, CA 90001"
172529,27in 4K Gaming Monitor,1,389.99,03/05/19 19:58,"863 Sunset St, Atlanta, GA 30301"
172530,34in Ultrawide Monitor,1,379.99,03/22/19 17:42,"422 Lakeview St, Boston, MA 02215"
172531,Apple Airpods Headphones,1,150,03/12/19 22:59,"801 Cedar St, New York City, NY 10001"
172532,Wired Headphones,1,11.99,03/17/19 07:00,"777 2nd St, Atlanta, GA 30301"
172533,Lightning Charging Cable,1,14.95,03/13/19 23:45,"130 Maple St, Seattle, WA 98101"
172534,Apple Airpods Headphones,1,150,03/24/19 18:31,"303 Meadow St, San Francisco, CA 94016"
172535,Wired Headphones,1,11.99,03/24/19 12:46,"635 Walnut St, New York City, NY 10001"
172536,Google Phone,1,600,03/15/19 09:45,"771 Johnson St, Los Angeles, CA 90001"
172536,USB-C Charging Cable,1,11.95,03/15/19 09:45,"771 Johnson St, Los Angeles, CA 90001"
172537,27in 4K Gaming Monitor,1,389.99,03/24/19 15:43,"378 11th St, Los Angeles, CA 90001"
172538,AA Batteries (4-pack),1,3.84,03/01/19 20:36,"264 4th St, Seattle, WA 98101"
172539,Lightning Charging Cable,1,14.95,03/09/19 08:46,"662 Adams St, Atlanta, GA 30301"
172540,USB-C Charging Cable,1,11.95,03/31/19 09:45,"182 Wilson St, Dallas, TX 75001"
172541,iPhone,1,700,03/12/19 06:27,"558 Forest St, Dallas, TX 75001"
172541,Lightning Charging Cable,1,14.95,03/12/19 06:27,"558 Forest St, Dallas, TX 75001"
172541,Wired Headphones,1,11.99,03/12/19 06:27,"558 Forest St, Dallas, TX 75001"
172542,iPhone,1,700,03/07/19 23:26,"276 Adams St, Dallas, TX 75001"
172543,Lightning Charging Cable,1,14.95,03/13/19 10:24,"268 Forest St, Los Angeles, CA 90001"
172544,Lightning Charging Cable,1,14.95,03/11/19 23:36,"239 4th St, New York City, NY 10001"
172545,Apple Airpods Headphones,1,150,03/16/19 21:05,"586 South St, Dallas, TX 75001"
172546,AA Batteries (4-pack),1,3.84,03/12/19 16:49,"531 8th St, San Francisco, CA 94016"
172547,USB-C Charging Cable,1,11.95,03/28/19 18:33,"6 14th St, Seattle, WA 98101"
172548,Lightning Charging Cable,1,14.95,03/25/19 09:01,"219 West St, Dallas, TX 75001"
172549,iPhone,1,700,03/13/19 11:43,"49 Washington St, Seattle, WA 98101"
172549,Lightning Charging Cable,1,14.95,03/13/19 11:43,"49 Washington St, Seattle, WA 98101"
172550,Google Phone,1,600,03/11/19 08:19,"624 Jackson St, San Francisco, CA 94016"
172550,USB-C Charging Cable,1,11.95,03/11/19 08:19,"624 Jackson St, San Francisco, CA 94016"
172551,AAA Batteries (4-pack),2,2.99,03/27/19 09:01,"610 South St, San Francisco, CA 94016"
172551,27in FHD Monitor,1,149.99,03/27/19 09:01,"610 South St, San Francisco, CA 94016"
172552,27in 4K Gaming Monitor,1,389.99,03/26/19 13:47,"240 Pine St, Dallas, TX 75001"
172553,AA Batteries (4-pack),1,3.84,03/19/19 23:34,"182 Dogwood St, San Francisco, CA 94016"
172554,ThinkPad Laptop,1,999.99,03/30/19 20:03,"680 Chestnut St, San Francisco, CA 94016"
172555,AAA Batteries (4-pack),2,2.99,03/23/19 19:12,"817 4th St, New York City, NY 10001"
172556,Wired Headphones,2,11.99,03/14/19 22:04,"851 Church St, Seattle, WA 98101"
172557,AAA Batteries (4-pack),2,2.99,03/30/19 13:21,"411 Cherry St, Austin, TX 73301"
172558,AAA Batteries (4-pack),5,2.99,03/28/19 13:38,"792 Sunset St, Boston, MA 02215"
172559,Wired Headphones,1,11.99,03/18/19 20:44,"443 Pine St, Portland, OR 97035"
172560,Lightning Charging Cable,1,14.95,03/16/19 22:28,"618 Highland St, Dallas, TX 75001"
172561,AAA Batteries (4-pack),2,2.99,03/16/19 20:21,"793 Washington St, Los Angeles, CA 90001"
172562,USB-C Charging Cable,1,11.95,03/03/19 12:44,"979 13th St, New York City, NY 10001"
172563,Wired Headphones,1,11.99,03/18/19 14:04,"116 4th St, New York City, NY 10001"
172564,AAA Batteries (4-pack),2,2.99,03/22/19 12:49,"921 5th St, Seattle, WA 98101"
172565,Lightning Charging Cable,1,14.95,03/31/19 22:53,"805 Elm St, Atlanta, GA 30301"
172566,Google Phone,1,600,03/30/19 08:31,"41 12th St, New York City, NY 10001"
172567,Lightning Charging Cable,1,14.95,03/06/19 18:42,"38 Lincoln St, Atlanta, GA 30301"
172568,Wired Headphones,1,11.99,03/07/19 08:22,"239 7th St, San Francisco, CA 94016"
172569,Apple Airpods Headphones,1,150,03/31/19 20:09,"697 Jefferson St, Atlanta, GA 30301"
172570,Apple Airpods Headphones,1,150,03/30/19 21:06,"988 River St, New York City, NY 10001"
172571,AAA Batteries (4-pack),1,2.99,03/19/19 10:11,"277 Walnut St, Seattle, WA 98101"
172572,34in Ultrawide Monitor,1,379.99,03/06/19 21:26,"651 Willow St, Portland, OR 97035"
172573,iPhone,1,700,03/31/19 12:33,"557 Madison St, Seattle, WA 98101"
172574,USB-C Charging Cable,1,11.95,03/05/19 16:40,"178 6th St, Seattle, WA 98101"
172575,Apple Airpods Headphones,1,150,03/13/19 12:37,"822 Johnson St, New York City, NY 10001"
172576,Apple Airpods Headphones,1,150,03/27/19 19:36,"965 Lake St, San Francisco, CA 94016"
172577,AA Batteries (4-pack),1,3.84,03/12/19 13:54,"212 Church St, Dallas, TX 75001"
172578,USB-C Charging Cable,1,11.95,03/05/19 16:54,"254 Elm St, New York City, NY 10001"
172579,AA Batteries (4-pack),1,3.84,03/05/19 16:42,"391 Maple St, Los Angeles, CA 90001"
172580,34in Ultrawide Monitor,1,379.99,03/23/19 21:24,"278 Main St, San Francisco, CA 94016"
172581,Apple Airpods Headphones,1,150,03/14/19 21:29,"44 Johnson St, New York City, NY 10001"
172582,AA Batteries (4-pack),2,3.84,03/15/19 10:28,"62 North St, Boston, MA 02215"
172583,AAA Batteries (4-pack),2,2.99,03/19/19 13:31,"801 2nd St, New York City, NY 10001"
172584,AA Batteries (4-pack),1,3.84,03/09/19 00:18,"161 Hill St, New York City, NY 10001"
172585,ThinkPad Laptop,1,999.99,03/03/19 17:34,"938 Forest St, San Francisco, CA 94016"
172586,AA Batteries (4-pack),1,3.84,03/30/19 22:44,"62 Madison St, San Francisco, CA 94016"
172587,Wired Headphones,2,11.99,03/08/19 15:01,"6 4th St, Los Angeles, CA 90001"
172588,Google Phone,1,600,03/29/19 05:42,"645 12th St, San Francisco, CA 94016"
172588,USB-C Charging Cable,1,11.95,03/29/19 05:42,"645 12th St, San Francisco, CA 94016"
172589,iPhone,1,700,03/31/19 17:45,"448 Hill St, Austin, TX 73301"
172589,AA Batteries (4-pack),3,3.84,03/31/19 17:45,"448 Hill St, Austin, TX 73301"
172590,Lightning Charging Cable,1,14.95,03/08/19 16:08,"625 Cedar St, New York City, NY 10001"
172591,Vareebadd Phone,1,400,03/14/19 09:17,"340 River St, Atlanta, GA 30301"
172591,USB-C Charging Cable,1,11.95,03/14/19 09:17,"340 River St, Atlanta, GA 30301"
172592,Flatscreen TV,1,300,03/09/19 12:55,"436 Sunset St, San Francisco, CA 94016"
172593,Lightning Charging Cable,1,14.95,03/24/19 12:26,"694 1st St, Atlanta, GA 30301"
172594,iPhone,1,700,03/06/19 16:58,"358 Cherry St, San Francisco, CA 94016"
172595,20in Monitor,1,109.99,03/12/19 22:01,"612 Cedar St, San Francisco, CA 94016"
172596,AAA Batteries (4-pack),1,2.99,03/09/19 08:10,"202 Hickory St, Dallas, TX 75001"
172597,Apple Airpods Headphones,1,150,03/06/19 13:49,"172 Dogwood St, San Francisco, CA 94016"
172598,Lightning Charging Cable,1,14.95,03/03/19 11:16,"334 Cherry St, Portland, ME 04101"
172599,AA Batteries (4-pack),2,3.84,03/08/19 14:50,"879 Lake St, San Francisco, CA 94016"
172600,Bose SoundSport Headphones,1,99.99,03/09/19 23:18,"334 South St, Los Angeles, CA 90001"
172601,Flatscreen TV,1,300,03/21/19 22:02,"754 Church St, Portland, OR 97035"
172602,Lightning Charging Cable,1,14.95,03/09/19 21:29,"342 Park St, Seattle, WA 98101"
172603,Apple Airpods Headphones,1,150,03/28/19 18:06,"482 River St, Los Angeles, CA 90001"
172604,USB-C Charging Cable,1,11.95,03/15/19 03:38,"94 Wilson St, Seattle, WA 98101"
172605,27in 4K Gaming Monitor,1,389.99,03/15/19 20:24,"944 Jefferson St, San Francisco, CA 94016"
172606,27in FHD Monitor,1,149.99,03/18/19 23:49,"52 Willow St, Boston, MA 02215"
172607,27in FHD Monitor,1,149.99,03/27/19 16:04,"901 Main St, San Francisco, CA 94016"
172608,Lightning Charging Cable,1,14.95,03/29/19 20:57,"868 Willow St, San Francisco, CA 94016"
172609,Flatscreen TV,1,300,03/06/19 19:28,"628 Church St, San Francisco, CA 94016"
172610,20in Monitor,1,109.99,03/31/19 16:33,"709 Elm St, San Francisco, CA 94016"
172611,AA Batteries (4-pack),3,3.84,03/30/19 11:39,"401 Spruce St, Atlanta, GA 30301"
172612,Lightning Charging Cable,1,14.95,03/11/19 15:19,"211 Church St, San Francisco, CA 94016"
172613,USB-C Charging Cable,1,11.95,03/13/19 20:52,"867 Madison St, Portland, OR 97035"
,,,,,
172614,AAA Batteries (4-pack),1,2.99,03/18/19 11:58,"321 Lake St, Seattle, WA 98101"
172615,20in Monitor,1,109.99,03/23/19 22:15,"124 Highland St, New York City, NY 10001"
172616,AAA Batteries (4-pack),1,2.99,03/26/19 08:01,"640 Meadow St, Portland, ME 04101"
172617,Wired Headphones,1,11.99,03/30/19 17:35,"710 Johnson St, San Francisco, CA 94016"
172618,LG Washing Machine,1,600.0,03/02/19 21:56,"149 Hickory St, Dallas, TX 75001"
172619,Bose SoundSport Headphones,1,99.99,03/08/19 13:25,"358 11th St, Seattle, WA 98101"
172619,Google Phone,1,600,03/08/19 13:25,"358 11th St, Seattle, WA 98101"
172620,AA Batteries (4-pack),1,3.84,03/28/19 14:34,"722 West St, Los Angeles, CA 90001"
172621,Bose SoundSport Headphones,1,99.99,03/08/19 15:14,"581 12th St, Atlanta, GA 30301"
172622,Lightning Charging Cable,1,14.95,03/06/19 09:42,"161 Forest St, Seattle, WA 98101"
172623,Lightning Charging Cable,1,14.95,03/31/19 20:28,"826 Jackson St, Portland, ME 04101"
172624,ThinkPad Laptop,1,999.99,03/23/19 00:36,"988 Forest St, Austin, TX 73301"
172625,Wired Headphones,1,11.99,03/27/19 09:25,"662 Meadow St, Seattle, WA 98101"
172626,34in Ultrawide Monitor,1,379.99,03/29/19 08:35,"950 South St, Dallas, TX 75001"
172627,20in Monitor,1,109.99,03/09/19 23:09,"758 6th St, Los Angeles, CA 90001"
172628,Bose SoundSport Headphones,1,99.99,03/18/19 11:55,"597 Park St, Portland, OR 97035"
172629,AA Batteries (4-pack),2,3.84,03/01/19 13:20,"354 Cherry St, San Francisco, CA 94016"
172630,iPhone,1,700,03/01/19 21:56,"849 1st St, Portland, OR 97035"
172631,ThinkPad Laptop,1,999.99,03/23/19 07:51,"828 7th St, Dallas, TX 75001"
172632,20in Monitor,1,109.99,03/05/19 12:53,"261 Walnut St, Portland, OR 97035"
172633,iPhone,1,700,03/30/19 13:49,"78 Walnut St, Atlanta, GA 30301"
172634,USB-C Charging Cable,1,11.95,03/22/19 11:27,"695 Lake St, San Francisco, CA 94016"
172635,USB-C Charging Cable,1,11.95,03/21/19 19:27,"934 1st St, Dallas, TX 75001"
172636,Wired Headphones,2,11.99,03/10/19 14:59,"18 Cedar St, Atlanta, GA 30301"
172637,USB-C Charging Cable,1,11.95,03/01/19 19:09,"518 6th St, Portland, OR 97035"
172638,Macbook Pro Laptop,1,1700,03/05/19 19:04,"417 Church St, New York City, NY 10001"
172639,Bose SoundSport Headphones,1,99.99,03/10/19 10:21,"19 Forest St, San Francisco, CA 94016"
172640,Lightning Charging Cable,1,14.95,03/30/19 11:28,"383 14th St, Boston, MA 02215"
172641,ThinkPad Laptop,1,999.99,03/12/19 09:24,"350 Lakeview St, Dallas, TX 75001"
172642,Wired Headphones,1,11.99,03/16/19 11:25,"658 Main St, Dallas, TX 75001"
172642,Wired Headphones,1,11.99,03/16/19 11:25,"658 Main St, Dallas, TX 75001"
172643,Lightning Charging Cable,1,14.95,03/14/19 13:16,"609 Madison St, New York City, NY 10001"
172644,Wired Headphones,1,11.99,03/13/19 19:40,"13 West St, Seattle, WA 98101"
172645,Lightning Charging Cable,1,14.95,03/17/19 16:51,"571 Lincoln St, New York City, NY 10001"
172646,Macbook Pro Laptop,1,1700,03/19/19 20:23,"274 Main St, Dallas, TX 75001"
172647,Lightning Charging Cable,1,14.95,03/23/19 11:03,"118 1st St, Austin, TX 73301"
172648,Apple Airpods Headphones,1,150,03/21/19 13:22,"71 Lincoln St, Boston, MA 02215"
172649,Lightning Charging Cable,1,14.95,03/01/19 08:35,"490 Washington St, Los Angeles, CA 90001"
172650,Apple Airpods Headphones,1,150,03/24/19 20:40,"840 Sunset St, San Francisco, CA 94016"
172651,Flatscreen TV,1,300,03/27/19 19:53,"58 Main St, San Francisco, CA 94016"
172652,AAA Batteries (4-pack),1,2.99,03/15/19 20:38,"838 Cedar St, Atlanta, GA 30301"
172653,AA Batteries (4-pack),2,3.84,03/01/19 16:27,"984 Dogwood St, New York City, NY 10001"
172654,AA Batteries (4-pack),1,3.84,03/10/19 19:57,"164 River St, Los Angeles, CA 90001"
172655,Bose SoundSport Headphones,1,99.99,03/03/19 17:24,"315 Meadow St, Seattle, WA 98101"
172656,Bose SoundSport Headphones,1,99.99,03/12/19 20:56,"202 North St, Portland, OR 97035"
172657,Google Phone,1,600,03/17/19 15:44,"175 Forest St, New York City, NY 10001"
172658,Lightning Charging Cable,1,14.95,03/09/19 09:59,"557 9th St, San Francisco, CA 94016"
172659,Apple Airpods Headphones,1,150,03/16/19 08:29,"329 Wilson St, Atlanta, GA 30301"
172660,Google Phone,1,600,03/06/19 15:26,"962 Dogwood St, Atlanta, GA 30301"
172660,Wired Headphones,1,11.99,03/06/19 15:26,"962 Dogwood St, Atlanta, GA 30301"
172661,Wired Headphones,1,11.99,03/07/19 11:05,"762 Main St, Dallas, TX 75001"
172662,AA Batteries (4-pack),3,3.84,03/26/19 16:44,"170 1st St, San Francisco, CA 94016"
172663,USB-C Charging Cable,1,11.95,03/02/19 14:29,"395 Meadow St, Atlanta, GA 30301"
172664,ThinkPad Laptop,1,999.99,03/16/19 03:07,"852 Meadow St, San Francisco, CA 94016"
172665,Flatscreen TV,1,300,03/01/19 14:13,"358 12th St, Los Angeles, CA 90001"
172666,Lightning Charging Cable,1,14.95,03/24/19 08:58,"156 Hill St, Dallas, TX 75001"
172667,Lightning Charging Cable,2,14.95,03/01/19 12:12,"535 9th St, Atlanta, GA 30301"
172668,27in FHD Monitor,1,149.99,03/11/19 14:30,"762 Sunset St, New York City, NY 10001"
172669,20in Monitor,1,109.99,03/07/19 20:08,"929 Lakeview St, Atlanta, GA 30301"
172670,Google Phone,1,600,03/01/19 16:08,"847 North St, San Francisco, CA 94016"
172671,AA Batteries (4-pack),1,3.84,03/30/19 17:03,"477 Church St, Boston, MA 02215"
172672,USB-C Charging Cable,1,11.95,03/11/19 19:33,"764 Lakeview St, New York City, NY 10001"
172673,Flatscreen TV,1,300,03/30/19 17:55,"516 11th St, Portland, OR 97035"
172674,AA Batteries (4-pack),2,3.84,03/13/19 15:07,"355 7th St, Austin, TX 73301"
172675,AA Batteries (4-pack),3,3.84,03/07/19 21:39,"236 Cedar St, Los Angeles, CA 90001"
172676,Lightning Charging Cable,1,14.95,03/05/19 20:29,"748 7th St, San Francisco, CA 94016"
172677,Apple Airpods Headphones,1,150,03/17/19 23:10,"319 River St, Atlanta, GA 30301"
172678,Flatscreen TV,1,300,03/24/19 16:17,"87 Chestnut St, San Francisco, CA 94016"
172679,AAA Batteries (4-pack),1,2.99,03/17/19 17:14,"264 2nd St, San Francisco, CA 94016"
172680,AAA Batteries (4-pack),4,2.99,03/06/19 20:27,"229 Park St, New York City, NY 10001"
172681,AAA Batteries (4-pack),2,2.99,03/23/19 09:16,"228 Washington St, Portland, OR 97035"
172682,AAA Batteries (4-pack),1,2.99,03/14/19 21:59,"893 Cedar St, San Francisco, CA 94016"
172683,Wired Headphones,1,11.99,03/31/19 14:27,"880 Forest St, Seattle, WA 98101"
172684,AA Batteries (4-pack),1,3.84,03/13/19 03:51,"762 Lincoln St, Boston, MA 02215"
172685,AAA Batteries (4-pack),1,2.99,03/28/19 17:53,"674 North St, Los Angeles, CA 90001"
172686,AAA Batteries (4-pack),1,2.99,03/27/19 17:38,"760 11th St, Los Angeles, CA 90001"
172687,Macbook Pro Laptop,1,1700,03/08/19 15:50,"99 Walnut St, New York City, NY 10001"
172688,AAA Batteries (4-pack),1,2.99,03/05/19 22:33,"982 Pine St, Boston, MA 02215"
172689,iPhone,1,700,03/30/19 19:55,"731 Wilson St, San Francisco, CA 94016"
172690,Flatscreen TV,1,300,03/02/19 19:35,"260 Maple St, New York City, NY 10001"
172691,USB-C Charging Cable,1,11.95,03/03/19 09:49,"652 Cedar St, San Francisco, CA 94016"
172692,Apple Airpods Headphones,1,150,03/22/19 22:49,"443 Hill St, San Francisco, CA 94016"
172693,Lightning Charging Cable,1,14.95,03/16/19 15:09,"698 Hill St, San Francisco, CA 94016"
172694,AA Batteries (4-pack),3,3.84,03/11/19 14:22,"532 Elm St, San Francisco, CA 94016"
172695,Wired Headphones,1,11.99,03/03/19 07:49,"320 Sunset St, Dallas, TX 75001"
172696,LG Washing Machine,1,600.0,03/08/19 08:24,"135 South St, Boston, MA 02215"
172697,Lightning Charging Cable,1,14.95,03/25/19 15:47,"621 Jackson St, Los Angeles, CA 90001"
172698,AAA Batteries (4-pack),1,2.99,03/05/19 13:19,"99 4th St, San Francisco, CA 94016"
172699,USB-C Charging Cable,1,11.95,03/21/19 11:00,"765 Washington St, San Francisco, CA 94016"
172700,Bose SoundSport Headphones,1,99.99,03/24/19 05:46,"240 West St, Austin, TX 73301"
172701,Lightning Charging Cable,1,14.95,03/21/19 21:59,"154 11th St, New York City, NY 10001"
172702,AA Batteries (4-pack),2,3.84,03/27/19 18:36,"865 11th St, Los Angeles, CA 90001"
172703,LG Dryer,1,600.0,03/07/19 13:04,"2 5th St, New York City, NY 10001"
172704,Wired Headphones,1,11.99,03/29/19 21:40,"282 Pine St, San Francisco, CA 94016"
172705,iPhone,1,700,03/23/19 08:16,"184 Sunset St, Los Angeles, CA 90001"
172705,Lightning Charging Cable,1,14.95,03/23/19 08:16,"184 Sunset St, Los Angeles, CA 90001"
172705,Wired Headphones,1,11.99,03/23/19 08:16,"184 Sunset St, Los Angeles, CA 90001"
172706,AA Batteries (4-pack),1,3.84,03/05/19 06:58,"734 12th St, Austin, TX 73301"
172707,Apple Airpods Headphones,1,150,03/02/19 12:44,"116 12th St, Atlanta, GA 30301"
172708,AAA Batteries (4-pack),1,2.99,03/08/19 13:56,"642 13th St, San Francisco, CA 94016"
172709,Apple Airpods Headphones,1,150,03/24/19 11:28,"878 Madison St, Los Angeles, CA 90001"
172710,AA Batteries (4-pack),1,3.84,03/18/19 12:30,"365 River St, Seattle, WA 98101"
172711,27in 4K Gaming Monitor,1,389.99,03/30/19 14:09,"207 Cedar St, San Francisco, CA 94016"
172712,Lightning Charging Cable,2,14.95,03/18/19 07:22,"704 Willow St, Boston, MA 02215"
172713,iPhone,1,700,03/23/19 00:49,"726 Adams St, New York City, NY 10001"
172713,Lightning Charging Cable,1,14.95,03/23/19 00:49,"726 Adams St, New York City, NY 10001"
172713,Apple Airpods Headphones,1,150,03/23/19 00:49,"726 Adams St, New York City, NY 10001"
172714,Lightning Charging Cable,1,14.95,03/11/19 15:39,"456 Maple St, San Francisco, CA 94016"
172715,Macbook Pro Laptop,1,1700,03/14/19 01:07,"790 Dogwood St, Atlanta, GA 30301"
172716,AA Batteries (4-pack),2,3.84,03/17/19 20:40,"55 Hill St, Dallas, TX 75001"
172717,Apple Airpods Headphones,1,150,03/24/19 09:09,"804 Hill St, Boston, MA 02215"
172718,USB-C Charging Cable,1,11.95,03/26/19 15:05,"421 Spruce St, Atlanta, GA 30301"
172719,Wired Headphones,1,11.99,03/07/19 08:59,"641 Center St, Boston, MA 02215"
172720,Wired Headphones,1,11.99,03/02/19 08:02,"443 Spruce St, Austin, TX 73301"
172721,Apple Airpods Headphones,1,150,03/23/19 13:38,"839 Dogwood St, New York City, NY 10001"
172722,Apple Airpods Headphones,1,150,03/29/19 10:47,"956 Lakeview St, Dallas, TX 75001"
172723,AAA Batteries (4-pack),2,2.99,03/20/19 17:40,"41 11th St, Boston, MA 02215"
172724,Wired Headphones,1,11.99,03/13/19 16:10,"588 11th St, Boston, MA 02215"
172725,Flatscreen TV,1,300,03/03/19 15:02,"250 Elm St, Dallas, TX 75001"
172726,AA Batteries (4-pack),2,3.84,03/19/19 15:21,"957 Park St, Boston, MA 02215"
172727,AA Batteries (4-pack),1,3.84,03/09/19 10:56,"420 Hickory St, Dallas, TX 75001"
172728,27in FHD Monitor,1,149.99,03/02/19 18:23,"833 1st St, Los Angeles, CA 90001"
172729,Bose SoundSport Headphones,1,99.99,03/24/19 13:55,"81 Hill St, New York City, NY 10001"
172729,AAA Batteries (4-pack),2,2.99,03/24/19 13:55,"81 Hill St, New York City, NY 10001"
172730,AAA Batteries (4-pack),1,2.99,03/12/19 15:27,"965 Sunset St, Atlanta, GA 30301"
172731,USB-C Charging Cable,2,11.95,04/01/19 00:05,"151 Johnson St, Dallas, TX 75001"
172732,Wired Headphones,1,11.99,03/25/19 22:09,"514 Spruce St, San Francisco, CA 94016"
172733,AAA Batteries (4-pack),1,2.99,03/30/19 13:52,"42 Johnson St, San Francisco, CA 94016"
172734,27in FHD Monitor,1,149.99,03/10/19 11:08,"887 Maple St, Dallas, TX 75001"
172735,AAA Batteries (4-pack),1,2.99,03/18/19 12:22,"919 Jefferson St, Boston, MA 02215"
172736,Lightning Charging Cable,1,14.95,03/20/19 21:38,"202 13th St, Atlanta, GA 30301"
172737,Apple Airpods Headphones,1,150,03/08/19 23:50,"879 Elm St, San Francisco, CA 94016"
172738,AA Batteries (4-pack),1,3.84,03/29/19 19:33,"471 Cherry St, New York City, NY 10001"
172739,AAA Batteries (4-pack),1,2.99,03/28/19 00:07,"823 4th St, Austin, TX 73301"
172740,Lightning Charging Cable,1,14.95,03/16/19 08:16,"212 Hill St, Austin, TX 73301"
172741,Google Phone,1,600,03/30/19 09:31,"738 Chestnut St, Los Angeles, CA 90001"
172741,USB-C Charging Cable,1,11.95,03/30/19 09:31,"738 Chestnut St, Los Angeles, CA 90001"
172742,Google Phone,1,600,03/16/19 11:37,"262 13th St, Atlanta, GA 30301"
172743,USB-C Charging Cable,1,11.95,03/24/19 18:33,"717 Adams St, Portland, OR 97035"
172744,AA Batteries (4-pack),1,3.84,03/05/19 19:51,"858 West St, San Francisco, CA 94016"
172745,AAA Batteries (4-pack),1,2.99,03/07/19 00:32,"216 Madison St, Dallas, TX 75001"
172746,USB-C Charging Cable,1,11.95,03/21/19 18:58,"95 Lake St, San Francisco, CA 94016"
172747,USB-C Charging Cable,1,11.95,03/29/19 18:00,"560 2nd St, Seattle, WA 98101"
172748,AA Batteries (4-pack),2,3.84,03/03/19 18:12,"769 6th St, Los Angeles, CA 90001"
172749,Vareebadd Phone,1,400,03/30/19 20:25,"727 2nd St, Boston, MA 02215"
172749,USB-C Charging Cable,1,11.95,03/30/19 20:25,"727 2nd St, Boston, MA 02215"
172750,Wired Headphones,1,11.99,03/01/19 12:24,"238 Lake St, Portland, ME 04101"
172751,Wired Headphones,1,11.99,03/27/19 01:44,"280 12th St, New York City, NY 10001"
172752,AA Batteries (4-pack),1,3.84,03/16/19 21:37,"75 Lincoln St, New York City, NY 10001"
172753,USB-C Charging Cable,1,11.95,03/29/19 20:46,"631 Jackson St, Dallas, TX 75001"
172754,Wired Headphones,1,11.99,03/26/19 19:52,"116 12th St, Dallas, TX 75001"
172755,AA Batteries (4-pack),1,3.84,03/03/19 16:40,"888 2nd St, Los Angeles, CA 90001"
172756,USB-C Charging Cable,1,11.95,03/19/19 11:55,"223 Walnut St, Atlanta, GA 30301"
172757,iPhone,1,700,03/29/19 06:54,"763 Center St, New York City, NY 10001"
172758,Lightning Charging Cable,1,14.95,03/08/19 17:32,"218 Lake St, Dallas, TX 75001"
172759,Lightning Charging Cable,1,14.95,03/06/19 11:44,"367 5th St, San Francisco, CA 94016"
172760,Google Phone,1,600,03/26/19 09:10,"274 6th St, Los Angeles, CA 90001"
172760,Wired Headphones,1,11.99,03/26/19 09:10,"274 6th St, Los Angeles, CA 90001"
172761,AA Batteries (4-pack),3,3.84,03/13/19 21:23,"565 Cherry St, San Francisco, CA 94016"
172762,USB-C Charging Cable,1,11.95,03/03/19 10:08,"716 Adams St, Portland, OR 97035"
172763,Wired Headphones,1,11.99,03/12/19 17:41,"535 Lake St, San Francisco, CA 94016"
172764,AA Batteries (4-pack),1,3.84,03/16/19 09:30,"747 Jackson St, Los Angeles, CA 90001"
172765,27in 4K Gaming Monitor,1,389.99,03/11/19 14:28,"409 Jefferson St, Portland, ME 04101"
172766,Wired Headphones,1,11.99,03/28/19 17:05,"173 North St, Portland, ME 04101"
172767,AAA Batteries (4-pack),1,2.99,03/11/19 11:16,"549 Spruce St, Los Angeles, CA 90001"
172768,Wired Headphones,1,11.99,03/20/19 16:54,"934 West St, San Francisco, CA 94016"
172768,Bose SoundSport Headphones,1,99.99,03/20/19 16:54,"934 West St, San Francisco, CA 94016"
172769,AA Batteries (4-pack),1,3.84,03/27/19 22:09,"998 Lincoln St, Los Angeles, CA 90001"
172770,AA Batteries (4-pack),1,3.84,03/22/19 19:56,"47 Forest St, New York City, NY 10001"
172771,20in Monitor,1,109.99,03/29/19 13:29,"773 14th St, Los Angeles, CA 90001"
172772,Lightning Charging Cable,1,14.95,03/11/19 11:30,"232 Meadow St, Austin, TX 73301"
172772,Wired Headphones,1,11.99,03/11/19 11:30,"232 Meadow St, Austin, TX 73301"
172773,Google Phone,1,600,03/16/19 18:17,"679 Sunset St, Seattle, WA 98101"
172773,Bose SoundSport Headphones,1,99.99,03/16/19 18:17,"679 Sunset St, Seattle, WA 98101"
172774,27in FHD Monitor,1,149.99,03/20/19 13:31,"184 Willow St, Seattle, WA 98101"
172775,ThinkPad Laptop,1,999.99,03/07/19 08:22,"905 10th St, San Francisco, CA 94016"
172776,Lightning Charging Cable,1,14.95,03/02/19 23:30,"934 Main St, New York City, NY 10001"
172777,Wired Headphones,1,11.99,03/06/19 22:22,"470 Madison St, San Francisco, CA 94016"
172777,AAA Batteries (4-pack),2,2.99,03/06/19 22:22,"470 Madison St, San Francisco, CA 94016"
